row_hash,issue_code,affected_scope,affected_from,affected_to,decision,severity,signal_blocking,details
c4848bdb701e315c,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-12,2017-12-12,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9810171826818951}"
719736319089f4e8,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-14,2017-12-14,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9874958595561445}"
44a2ed6791223785,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-15,2017-12-15,QUARANTINE,WARNING,False,"{""factor_ratio"":0.1000000000000000}"
3b53443c22bdecdd,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-15,2017-12-15,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9159292035398230}"
56a58fa229f3815c,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-20,2017-12-20,QUARANTINE,WARNING,False,"{""factor_ratio"":0.5311253395054418}"
85273fa4c0298c5b,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-26,2017-12-26,QUARANTINE,WARNING,False,"{""factor_ratio"":1.1568409343715238}"
fbaccf043fd56b4f,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0172546999742467}"
bcc8013ff25156b6,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0186692669245012}"
d1a2fbfdff78b2dc,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0188241184607990}"
0354c7dd7f54922d,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0194473141452178}"
637e5ef172818cac,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0194946633779756}"
a809742148b38e34,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0196850393700790}"
db7417fe600ca066,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0198189180138666}"
e98f189bc3fef763,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0335438026173212}"
cf8e605275924744,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0434782608695652}"
2534eb3f63689628,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0508229270456810}"
fd3af7aec9cc9c3a,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0581929555895866}"
e399db682af8758b,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0996484841335263}"
c502d745743b8fa8,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.1103252126183822}"
c124ead25db0625d,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.4990256333383300}"
43f85969db9bf916,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":2.0000000000000000}"
fccffcebc15572cc,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2017-12-27,2017-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":2.0001712747736726}"
cc6c5590f428e3b4,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-02,2018-01-02,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9702949061662197}"
0bc0cce79933a5bb,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-03,2018-01-03,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0306145004420868}"
3558c14b38222e54,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-05,2018-01-05,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9342857142857142}"
4a1180afeb08a792,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-05,2018-01-05,QUARANTINE,WARNING,False,"{""factor_ratio"":1.6191684935194801}"
85bd94214c571b37,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-05,2018-01-05,QUARANTINE,WARNING,False,"{""factor_ratio"":1.6199352025918963}"
69400764b416a60e,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-09,2018-01-09,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9843750000000001}"
9a2cb5c06349e2f9,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-11,2018-01-11,QUARANTINE,WARNING,False,"{""factor_ratio"":1.2944729925862002}"
432b836ccebaddb0,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-12,2018-01-12,QUARANTINE,WARNING,False,"{""factor_ratio"":0.6646200327692310}"
6f1d745b8c169750,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-12,2018-01-12,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0105263157894735}"
8b920dd5e78695a9,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-15,2018-01-15,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9895833333333335}"
e883fd11a1628b11,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-22,2018-01-22,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0105263157894735}"
529eec4234f764c8,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-23,2018-01-23,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0361616111184835}"
cfe568ca205853d7,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-29,2018-01-29,QUARANTINE,WARNING,False,"{""factor_ratio"":0.8259318254221090}"
22d05c628097e7a0,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-01-29,2018-01-29,QUARANTINE,WARNING,False,"{""factor_ratio"":1.2860081068246099}"
6eb28d5dd2bd06d1,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-02-09,2018-02-09,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9269406392694065}"
c53a9561518cc082,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-02-20,2018-02-20,QUARANTINE,WARNING,False,"{""factor_ratio"":0.8023255813953488}"
9e9d2e9247c20664,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-03-02,2018-03-02,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0238095238095237}"
017f1754aad14caa,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-03-07,2018-03-07,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0255500296019404}"
fb76513646263d6d,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-03-09,2018-03-09,QUARANTINE,WARNING,False,"{""factor_ratio"":4.9997050186547900}"
4c9cb6b3498288ab,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-03-19,2018-03-19,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9609507640067911}"
9f9b8101fb2f516c,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-04-13,2018-04-13,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9013157894736842}"
5ce72049ae54a36b,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-04-27,2018-04-27,QUARANTINE,WARNING,False,"{""factor_ratio"":0.6660592528982396}"
2d2086f7c8fe3e13,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-05-09,2018-05-09,QUARANTINE,WARNING,False,"{""factor_ratio"":0.2000000000000000}"
d53ec128d6e24c62,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-05-16,2018-05-16,QUARANTINE,WARNING,False,"{""factor_ratio"":1.2484497903038754}"
874347a10030ea23,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-05-24,2018-05-24,QUARANTINE,WARNING,False,"{""factor_ratio"":0.1999882306171341}"
a27987f500ed7c55,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-05-28,2018-05-28,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0104166666666667}"
75c9d9ccd36499de,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-06-01,2018-06-01,QUARANTINE,WARNING,False,"{""factor_ratio"":0.8837119131474361}"
667355364e5311fe,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-06-04,2018-06-04,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0157894736842106}"
10f99fb3e8db0c40,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-06-12,2018-06-12,QUARANTINE,WARNING,False,"{""factor_ratio"":1.3450055075656560}"
2cfb9333d27c3eae,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-06-15,2018-06-15,QUARANTINE,WARNING,False,"{""factor_ratio"":0.7535648545902911}"
e34f939e58a08499,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-06-19,2018-06-19,QUARANTINE,WARNING,False,"{""factor_ratio"":1.4344157504474557}"
7edb411ea1574dd5,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-07-04,2018-07-04,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9782113821138211}"
c0c620d6203eb487,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-07-05,2018-07-05,QUARANTINE,WARNING,False,"{""factor_ratio"":0.8224155711627998}"
bc47f6ffe51e9eaf,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-07-09,2018-07-09,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9898951623089554}"
3ae23f4956442429,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-07-13,2018-07-13,QUARANTINE,WARNING,False,"{""factor_ratio"":1.6896157958467009}"
d23eaed2e3524e62,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-07-18,2018-07-18,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9294605809128630}"
569d7f6c2b6d6b37,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-07-25,2018-07-25,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0318627450980390}"
d7b2daea33b1fefa,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-07-27,2018-07-27,QUARANTINE,WARNING,False,"{""factor_ratio"":0.8610744771881753}"
81c81f07cb7567a1,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-07-27,2018-07-27,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9548719108871768}"
4422aaaea9178e70,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-07-31,2018-07-31,QUARANTINE,WARNING,False,"{""factor_ratio"":0.8367058342263692}"
0e4006d7f520c263,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-08-01,2018-08-01,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0388814616755793}"
4a3896a565e528a8,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-08-02,2018-08-02,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9625737265415549}"
b1ba0052f89eb900,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-08-03,2018-08-03,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0361111111111112}"
98cd84667905b09f,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-08-06,2018-08-06,QUARANTINE,WARNING,False,"{""factor_ratio"":1.5926372346269246}"
47ca548eba64c69c,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-08-10,2018-08-10,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9672897196261683}"
a166f77b037b2d89,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-08-22,2018-08-22,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0106382978723405}"
07afbdb250918734,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-08-23,2018-08-23,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0171568627450980}"
35c0cf7e52790aac,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-08-24,2018-08-24,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9409090909090908}"
103a463d3ec39d18,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-09-04,2018-09-04,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9782608695652173}"
70a22b61e3ce6d5f,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-09-19,2018-09-19,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0283018867924530}"
9599c8796edac19d,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-09-20,2018-09-20,QUARANTINE,WARNING,False,"{""factor_ratio"":0.8008658008658010}"
8304856dd97eaea3,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-09-21,2018-09-21,QUARANTINE,WARNING,False,"{""factor_ratio"":0.6618759455370651}"
037e09780ffa7139,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-10-05,2018-10-05,QUARANTINE,WARNING,False,"{""factor_ratio"":1.1728849545400066}"
4dac191a095930cd,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-10-16,2018-10-16,QUARANTINE,WARNING,False,"{""factor_ratio"":0.7456429376571577}"
767907bcf2579dfa,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-10-29,2018-10-29,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0208333333333333}"
15e7f59efeb60f0a,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-11-20,2018-11-20,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0114228679161583}"
8b44c72ed21bd4cc,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-11-21,2018-11-21,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9887061403508772}"
1e3f28d6d9febb06,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-11-30,2018-11-30,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0232874334154790}"
e8a04d88f1fd632d,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-04,2018-12-04,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9826977401129943}"
83b8750f4144bdaf,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-04,2018-12-04,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0109289617486337}"
f739c8fcebc4277e,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-10,2018-12-10,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9882146838668577}"
b243ccb1258a3b0f,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-10,2018-12-10,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0113960113960114}"
d29be1356e266667,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-12,2018-12-12,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9887005649717513}"
3e67ac6c95c02ebd,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-21,2018-12-21,QUARANTINE,WARNING,False,"{""factor_ratio"":2.6299928183506034}"
7164cb120fc65e00,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-26,2018-12-26,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9891891891891893}"
c61b0b3dbad0ecbd,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":0.1289772727272727}"
77fbb631d8e29673,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0183396691516697}"
e83f0a245ea68aaf,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0183951545475740}"
7c411acbfbca2886,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0189617955910090}"
f2c681ed1ae038d9,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0191251160760155}"
b0424967ce1cb4ca,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0191861679912095}"
ccfd98fec94e90a5,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0194306500321961}"
66ab9ef9529dd15b,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0436271172866696}"
1683a67840d47004,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0449236247948030}"
fa43f8db9f2d0530,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0476334973054937}"
b2be15634b200263,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0476818125043592}"
4df96eadc087f427,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0487371597128496}"
fe948b65130d50a9,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0668016194331984}"
cf52206eda920f0f,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0988200589970503}"
a08dddef522417d9,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.1325106280442676}"
2ff51ef9a99b4f63,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2018-12-27,2018-12-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.3198959687906370}"
a7291b31cbd48cfd,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-01-16,2019-01-16,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9883783783783784}"
b3e991c56de11d2d,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-01-17,2019-01-17,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0117582718074924}"
d626aaf810948df7,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-01-28,2019-01-28,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9883783783783784}"
98e857837052de66,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-01-29,2019-01-29,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0117582718074924}"
e12ee310be1acb7a,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-01-30,2019-01-30,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9883783783783784}"
79ed8c19c0211da4,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-02-01,2019-02-01,QUARANTINE,WARNING,False,"{""factor_ratio"":0.4744060091296865}"
2301b67f50bfdaca,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-02-15,2019-02-15,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9882146838668577}"
cd02f106e23ef626,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-02-15,2019-02-15,QUARANTINE,WARNING,False,"{""factor_ratio"":5.0000000000000000}"
e464ceedc0334e01,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-03-04,2019-03-04,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9733028222730741}"
ee00843c4883c3d7,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-03-11,2019-03-11,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9882146838668577}"
b1190ca26eb0e38c,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-03-11,2019-03-11,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0363106281473629}"
e929b8cd548e90f4,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-03-13,2019-03-13,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9649616368286446}"
0811032540ba4c0e,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-03-15,2019-03-15,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0760869565217392}"
907284598dcd38ed,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-03-19,2019-03-19,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9883783783783784}"
e76614ef08d83148,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-04-10,2019-04-10,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0112690209589434}"
95f7aa7a1af8bd78,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-04-12,2019-04-12,QUARANTINE,WARNING,False,"{""factor_ratio"":0.8954257522943553}"
3491f3f7bb94bc04,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-04-17,2019-04-17,QUARANTINE,WARNING,False,"{""factor_ratio"":0.7464592218185647}"
c8720f13c97c62e7,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-04-19,2019-04-19,QUARANTINE,WARNING,False,"{""factor_ratio"":1.2934943439453963}"
e25b3de6fbabeac8,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-04-23,2019-04-23,QUARANTINE,WARNING,False,"{""factor_ratio"":0.5409186912997391}"
998f21c3017bcd12,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-04-24,2019-04-24,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0506329113924051}"
9eb019214244bbdb,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-04-26,2019-04-26,QUARANTINE,WARNING,False,"{""factor_ratio"":0.8280000000000000}"
a5aaa5569b4896a3,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-04-26,2019-04-26,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0424065730188180}"
19de354161c3f730,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-05-02,2019-05-02,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9833333333333334}"
767dde8b17c69086,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-05-02,2019-05-02,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0116618075801749}"
435c8de3043e43a4,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-05-10,2019-05-10,QUARANTINE,WARNING,False,"{""factor_ratio"":0.3333478978140290}"
91e9e92c6fcd1cc3,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-05-10,2019-05-10,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9892969363707778}"
e16177d7677da5ab,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-05-20,2019-05-20,QUARANTINE,WARNING,False,"{""factor_ratio"":0.8569904840521373}"
847716bf3f50a87a,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-05-21,2019-05-21,QUARANTINE,WARNING,False,"{""factor_ratio"":0.1653266331658292}"
1df5000cbfff770a,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-05-21,2019-05-21,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9885386819484241}"
c52a857caeeab5dc,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-05-24,2019-05-24,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9858356940509915}"
719b8abbf84d0389,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-05-27,2019-05-27,QUARANTINE,WARNING,False,"{""factor_ratio"":1.0260385127770377}"
75f60ac984c90279,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-05-29,2019-05-29,QUARANTINE,WARNING,False,"{""factor_ratio"":0.7407869961844870}"
ea9f27b60ceeeaf8,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-06-03,2019-06-03,QUARANTINE,WARNING,False,"{""factor_ratio"":0.6603174603174603}"
6d7cd3480f8fe46e,UNEXPLAINED_VENDOR_FACTOR,PRICE_SERIES_AT_DATE,2019-06-04,2019-06-04,QUARANTINE,WARNING,False,"{""factor_ratio"":0.9772834274952918}"
